H-ID,type_id,is_manifestation_of H-ID,observed_on_pages H-ID,last_observed_in_doc H-ID,is_unobserved,is_unobserved TRM-ID,claim_freetext,used_to_follow_fragment H-ID,used_to_follow_witness H-ID,preferred_siglum,alternative_sigla,status_witness,status_witness TRM-ID,status_notes,is_excerpt,is_excerpt TRM-ID,regional_writing_style H-ID,scripta_freetext,date_of_creation,date_of_creation_certainty,date_of_creation_certainty TRM-ID,date_of_creation_source,date_freetext,scribe H-ID,number_of_hands,scribe_note,place_of_creation H-ID,place_of_creation_source,described_by_source H-ID,described_at_URL,reference_notes,review_status,review_status TRM-ID,review_note
47458,105,47293.0,[47459],47457.0,Yes,9482,Fragments have at least been lost since 1985.,,,H94,[],lost,9758,,No,9483,46312.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1191-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1410-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1191-01-01 00:00:00, 'estMaxDate': 1410-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 14.",'XIII/XIV'.,[],,,[],,[],[https://www.handschriftencensus.de/18870],,Action required,9697,Ref.
47463,105,47293.0,[47464],47461.0,No,9483,,,,H95,[],fragmentary,9544,,No,9483,46312.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1391-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1610-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1391-01-01 00:00:00, 'estMaxDate': 1610-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 17.",'XV/XVI'.,[],,,[],,[],[],,Action required,9697,Add ref.
47467,105,47293.0,[47468],47466.0,No,9483,,,,H96,[],fragmentary,9544,,No,9483,46335.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1291-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1335-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1291-01-01 00:00:00, 'estMaxDate': 1335-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 14.",'XIVa'.,[],,,[],,[],[https://www.handschriftencensus.de/13766],,Action required,9697,Check scripta.
47478,105,47473.0,[47479],47476.0,No,9483,,,,H3,[],fragmentary,9544,,No,9483,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1266-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1310-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1266-01-01 00:00:00, 'estMaxDate': 1310-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 13.",'XIIId.',[],,,[],,[],[https://www.handschriftencensus.de/20265],,Action required,9697,Add ref.
47500,105,47473.0,[47501],47498.0,No,9483,,,,Cod. Germ. 41,[],complete,9545,,No,9483,47503.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1291-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1510-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1291-01-01 00:00:00, 'estMaxDate': 1510-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Caers (2011), p. 231.",'XIV/XV'.,[],,,[],,[47483],[https://www.handschriftencensus.de/9746],,Action required,9697,Check.
47505,105,47473.0,[47506],47504.0,No,9483,,,,H4,[],fragmentary,9544,,No,9483,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1291-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1310-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1291-01-01 00:00:00, 'estMaxDate': 1310-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 13.",'c.1300'.,[],,,[],,[47483],[https://www.handschriftencensus.de/20266],,Action required,9697,Check.
47510,105,47473.0,[47511],47509.0,No,9483,,,,H5,[],fragmentary,9544,,No,9483,46312.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1316-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1335-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1316-01-01 00:00:00, 'estMaxDate': 1335-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 14.",'c.1325'.,[],,,[],,[47483],[https://www.handschriftencensus.de/20267],,Action required,9697,Check.
47514,105,47473.0,[47515],47513.0,No,9483,,,,H6,[],fragmentary,9544,,No,9483,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1441-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1485-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1441-01-01 00:00:00, 'estMaxDate': 1485-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 16.",'XVc'.,[],,,[],,[47483],[https://www.handschriftencensus.de/20268],,Action required,9697,Check.
47520,105,47517.0,[47521],47518.0,No,9483,,,,H105,[],fragmentary,9544,,No,9483,46335.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1241-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1310-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1241-01-01 00:00:00, 'estMaxDate': 1310-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 13.",'XIII2'.,[],,,[],,[47483],[https://www.handschriftencensus.de/1366],,Action required,9697,Check.
47532,105,47529.0,[47533],47530.0,No,9483,,,,H8,[],fragmentary,9544,,No,9483,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1316-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1335-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1316-01-01 00:00:00, 'estMaxDate': 1335-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 14.",'c.1325',[],,,[],,[47483],[https://www.handschriftencensus.de/20271],,Action required,9697,Check.
47536,105,47529.0,[47537],47535.0,No,9483,,,,H9,[],fragmentary,9544,,No,9483,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1366-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1410-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1366-01-01 00:00:00, 'estMaxDate': 1410-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 16.",'XIVd',[],,,[],,[47483],[https://www.handschriftencensus.de/20270],,Action required,9697,Check.
47541,105,47539.0,[47542],47540.0,No,9483,,,,H12,[],fragmentary,9544,,No,9483,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1366-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1410-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1366-01-01 00:00:00, 'estMaxDate': 1410-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 16.",'XIVd',[],,,[],,[47483],[https://www.arlima.net/ad/baudouin_de_sebourc_en_neerlandais.html],,Action required,9697,Check.
47545,105,47539.0,[47546],47544.0,No,9483,,,,H13,[],fragmentary,9544,,No,9483,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1341-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1385-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': slowFinish, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1341-01-01 00:00:00, 'estMaxDate': 1385-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 16.",'≥ 1350',[],,,[],,[47483],"[https://lib.uva.nl/discovery/fulldisplay?docid=alma990022584600205131&context=L&vid=31UKB_UAM1_INST:UVA&lang=en&search_scope=DN_and_CI_and_PURE&adaptor=Local%20Search%20Engine&tab=Everything&query=any,contains,boudewijn%20van%20seborch&offset=0]",,Action required,9697,Check.
47552,105,47548.0,[47553],47550.0,No,9483,,,,Ltk. 191,[],complete,9545,,No,9483,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1291-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1335-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1291-01-01 00:00:00, 'estMaxDate': 1335-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 14.",'XIVb',[],2.0,,[],,[47483],[https://www.handschriftencensus.de/21936],,Action required,9697,Check.
47556,105,47548.0,[47557],47555.0,No,9483,,,,H27,[],fragmentary,9544,,No,9483,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1266-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1310-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1266-01-01 00:00:00, 'estMaxDate': 1310-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 13.",' XIIId',[],,,[],,[47483],"[https://catalogue.leidenuniv.nl/discovery/fulldisplay?docid=alma990035455610302711&context=L&vid=31UKB_LEU:UBL_V1&lang=en&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&isFrbr=true&tab=Everything&query=any,contains,Ltk.%202040%20blancefloer&offset=0]",,Action required,9697,Better URL?
47569,105,47562.0,"[47570, 47572]",,No,9483,,,,H63,[],fragmentary,9544,,No,9483,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1316-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1360-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': slowStart, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1316-01-01 00:00:00, 'estMaxDate': 1360-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 15.",'< 1350',[],,,[],,[47483],[https://www.handschriftencensus.de/4052],,Action required,9697,Check parts.
47577,105,47562.0,"[47578, 47580]",,No,9483,,,,H64,[],fragmentary,9544,,No,9483,46312.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1316-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1360-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': slowFinish, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1316-01-01 00:00:00, 'estMaxDate': 1360-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 16.",'> 1350',[],,,[],,[47483],[https://www.handschriftencensus.de/4051],,Action required,9697,Check parts.
47582,105,47562.0,[47583],,No,9483,,,,H65,[],fragmentary,9544,,No,9483,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1366-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1410-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1366-01-01 00:00:00, 'estMaxDate': 1410-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 16.",'XIVd',[],2.0,,[],,[47483],[https://www.handschriftencensus.de/15892],,Action required,9697,Check.
47587,105,47562.0,"[47588, 47590, 48659]",,No,9483,,,,H66,[],fragmentary,9544,,No,9483,46305.0,'Brugge',"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1316-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1385-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1316-01-01 00:00:00, 'estMaxDate': 1385-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 15.",'XIVm',[],,,[],,[47483],[https://www.handschriftencensus.de/15893],,Action required,9697,Check.
47592,105,47562.0,[47593],,No,9483,,,,H67,[],fragmentary,9544,,No,9483,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1316-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1385-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1316-01-01 00:00:00, 'estMaxDate': 1385-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 15.",'XIVm',[],,,[],,[47483],[https://www.handschriftencensus.de/15894],,Action required,9697,Check.
47615,105,47562.0,[47616],,No,9483,,,,H68,[],fragmentary,9544,,No,9483,46305.0,'Brugge',"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1316-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1360-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': slowStart, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1316-01-01 00:00:00, 'estMaxDate': 1360-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 15.",'≤ 1350',[],,,[],,[47483],[https://www.handschriftencensus.de/15895],,Action required,9697,Check.
47619,105,47562.0,[47620],,No,9483,,,,H69,[],fragmentary,9544,,No,9483,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1341-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1410-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1341-01-01 00:00:00, 'estMaxDate': 1410-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 14.",'XIVb',[],2.0,,[],,[47483],[https://www.handschriftencensus.de/14373],,Action required,9697,Check.
47624,105,47562.0,[47625],,No,9483,,,,H70,[],fragmentary,9544,,No,9483,46312.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1366-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1410-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1366-01-01 00:00:00, 'estMaxDate': 1410-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 16.",'XIVd',[],,,[],,[47483],[https://www.handschriftencensus.de/15896],,Action required,9697,Check.
47628,105,47562.0,[47629],,No,9483,,,,H71,[],fragmentary,9544,,No,9483,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1316-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1360-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': slowStart, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1316-01-01 00:00:00, 'estMaxDate': 1360-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 15.",'≤ 1350',[],,,[],,[47483],[https://www.handschriftencensus.de/9434],,Action required,9697,Check.
47632,105,47562.0,[47633],,No,9483,,,,H72,[],fragmentary,9544,,No,9483,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1341-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1385-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': slowFinish, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1341-01-01 00:00:00, 'estMaxDate': 1385-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 16.",'> 1350',[],,,[],,[47483],[https://www.handschriftencensus.de/15874],,Action required,9697,Check.
47637,105,47635.0,[47638],,No,9483,,,,IV 927,[],complete,9545,,No,9483,47503.0,'Benedenrijn',"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1461-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1490-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1461-01-01 00:00:00, 'estMaxDate': 1490-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 16.",'c.1470-1480',[],,,[],,[47483],"[https://opac.kbr.be/Library/search.aspx?SC=KBR_UNIFIED&QUERY=historie+van+troyen&QUERY_LABEL=#/Detail/(query:(Id:'position:%20SOLR/DEFA-000007_OFFSET_0',Index:2,NBResults:58,PageRange:3,SearchQuery:(FacetFilter:%7B%7D,ForceSearch:!f,InitialSearch:!f,Page:0,PageRange:3,QueryGuid:'7bb6721e-9e96-4524-a08c-b6d843b34823',QueryString:'historie%20van%20troyen',ResultSize:50,ScenarioCode:KBR_UNIFIED,ScenarioDisplayMode:display-standard,SearchGridFieldsShownOnResultsDTO:!(),SearchLabel:'',SearchTerms:'historie%20van%20troyen',SessionGuid:'0801726f-cc72-4b4f-ad11-46d549f6de27',SortField:!n,SortOrder:0,TemplateParams:(Scenario:'',Scope:Library,Size:!n,Source:'',Support:'',UseCompact:!f),UseSpellChecking:!n)))]",,Action required,9697,Check.
47649,105,47635.0,"[47650, 47652]",,No,9483,,,,15.589-623,[],fragmentary,9544,Full chapter,No,9483,46312.0,'Brabant/Leuven',"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1391-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1420-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1391-01-01 00:00:00, 'estMaxDate': 1420-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 16.",'c.1399-1410',[],1.0,,[],,[47483],[https://www.handschriftencensus.de/6926],,Action required,9697,Check.
47655,105,47635.0,[47656],,No,9483,,,,H106,[],fragmentary,9544,,No,9483,46312.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1291-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1310-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1291-01-01 00:00:00, 'estMaxDate': 1310-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 13",'c. 1300',[],,,[],,[47483],[https://www.handschriftencensus.de/20378],,Action required,9697,Check.
47662,105,47635.0,"[47663, 47665, 47666, 47667]",,No,9483,,,,H07,[],fragmentary,9544,,No,9483,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1316-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1360-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1316-01-01 00:00:00, 'estMaxDate': 1360-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 14.",'XIVb',[],1.0,"'De fragmenten zijn door dezelfde hand (en in dezelfde opmaak) geschreven als hs. 's Gravenhage, KB, XX (Maerlants Spiegel Historiael)'",[],,[47483],[https://www.handschriftencensus.de/24256],,Action required,9697,Check parts etc.
47670,105,47635.0,"[47671, 47673]",,No,9483,,,,H108,[],fragmentary,9544,,No,9483,46305.0,'West-vlaanderen',"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1316-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1360-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': slowStart, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1316-01-01 00:00:00, 'estMaxDate': 1360-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 15.",'< 1350',[],,,[],,[47483],[],,Action required,9697,Check.
47677,105,47635.0,[47678],,No,9483,,,,H109,[],fragmentary,9544,,No,9483,46305.0,'West-Vlaanderen',"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1316-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1360-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': slowStart, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1316-01-01 00:00:00, 'estMaxDate': 1360-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 15.",'≤ 1350',[],,,[],,[47483],[],,Action required,9697,URL
47681,105,47635.0,[47682],,No,9483,,,,H110,[],fragmentary,9544,,No,9483,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1341-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1410-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1341-01-01 00:00:00, 'estMaxDate': 1410-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 16.",'XIV2',[],,,[],,[47483],[],,Action required,9697,url
47686,105,47635.0,[47687],,No,9483,,,,H111,[],fragmentary,9544,,No,9483,46305.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1316-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1410-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1316-01-01 00:00:00, 'estMaxDate': 1410-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 15.",'XIVm/XIV2',[],,,[],,[47483],[],,Action required,9697,url
47693,105,47635.0,"[47694, 47696, 47698]",,No,9483,,,,H112,[],fragmentary,9544,,No,9483,46312.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1366-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1410-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': slowFinish, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1366-01-01 00:00:00, 'estMaxDate': 1410-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 16.",'> 1350',[],,,[],,[47483],[https://lib.ugent.be/en/catalog/rug01:000990629?i=2&q=troyen],,Action required,9697,Check all </> dates
47713,105,47635.0,[47714],,No,9483,,,,H113,[],fragmentary,9544,,No,9483,46312.0,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1316-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1360-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': conjecture, 'estProfile': central, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1316-01-01 00:00:00, 'estMaxDate': 1360-12-31 00:00:00}",2. Probable (33%-66%),9763.0,"Klein (1995), p. 14.",'XIVb',[],,,[],,[47483],[https://lib.ugent.be/en/catalog/rug01:000765748?i=3&q=troyen],,Action required,9697,Check.
